,index,month,year,center_name,wholesale,retail,total_arrival,culture,type
2599,175,July,2014,JAIPUR,0,0,0,potato,fresh
2600,176,July,2014,JAMMU,2176,2714,1193,potato,fresh
2601,177,July,2014,KOLKATA,0,0,0,potato,fresh
2602,178,July,2014,LUCKNOW,0,0,0,potato,fresh
2603,179,July,2014,MUMBAI,1814,2569,28536,potato,fresh
2604,180,July,2014,NAGPUR,0,0,0,potato,fresh
2605,181,July,2014,NASIK,1747,2067,2120,potato,fresh
2606,182,July,2014,PATNA,0,0,0,potato,fresh
2607,183,July,2014,PUNE,2154,2688,14833,potato,fresh
2608,184,July,2014,RAIPUR,0,0,0,potato,fresh
2609,185,July,2014,RANCHI,0,0,0,potato,fresh
2610,186,July,2014,SHIMLA,2525,3000,659,potato,fresh
2611,187,July,2014,SRINAGAR,0,0,0,potato,fresh
2612,188,July,2014,TRIVENDRUM,2892,3808,485,potato,fresh
2613,189,August,2014,AHMEDABAD,1750,2300,327,potato,fresh
2614,190,August,2014,AMRITSAR,0,0,0,potato,fresh
2615,191,August,2014,BANGALURU,2163,3283,24128,potato,fresh
2616,192,August,2014,BARAUT,0,0,0,potato,fresh
2617,193,August,2014,BHOPAL,0,0,0,potato,fresh
2618,194,August,2014,BHUBANESHWAR,0,0,0,potato,fresh
2619,195,August,2014,CHANDIGARH,0,0,0,potato,fresh
2620,196,August,2014,CHENNAI,2678,5087,4865,potato,fresh
2621,197,August,2014,DEHRADUN,1664,3083,2254,potato,fresh
2622,198,August,2014,DELHI,2524,3263,24213,potato,fresh
2623,199,August,2014,GANGATOK,0,0,0,potato,fresh
2624,200,August,2014,GUWAHATI,0,0,0,potato,fresh
2625,201,August,2014,HYDERABAD,1950,2805,11280,potato,fresh
2626,202,August,2014,JAIPUR,0,0,0,potato,fresh
2627,203,August,2014,JAMMU,2348,2896,1942,potato,fresh
2628,204,August,2014,KOLKATA,0,0,0,potato,fresh
2629,205,August,2014,LUCKNOW,0,0,0,potato,fresh
2630,206,August,2014,MUMBAI,1977,2674,30634,potato,fresh
2631,207,August,2014,NAGPUR,0,0,0,potato,fresh
2632,208,August,2014,NASIK,1843,2233,150,potato,fresh
2633,209,August,2014,PATNA,0,0,0,potato,fresh
2634,210,August,2014,PUNE,2333,3000,16073,potato,fresh
2635,211,August,2014,RAIPUR,0,0,0,potato,fresh
2636,212,August,2014,RANCHI,0,0,0,potato,fresh
2637,213,August,2014,SHIMLA,2408,3000,637,potato,fresh
2638,214,August,2014,SRINAGAR,2500,3000,40,potato,fresh
2639,215,August,2014,TRIVENDRUM,3436,4290,415,potato,fresh
2640,216,September,2014,AHMEDABAD,0,0,0,potato,fresh
2641,217,September,2014,AMRITSAR,0,0,0,potato,fresh
2642,218,September,2014,BANGALURU,2429,3465,38122,potato,fresh
2643,219,September,2014,BARAUT,0,0,0,potato,fresh
2644,220,September,2014,BHOPAL,0,0,0,potato,fresh
2645,221,September,2014,BHUBANESHWAR,0,0,0,potato,fresh
2646,222,September,2014,CHANDIGARH,0,0,0,potato,fresh
2647,223,September,2014,CHENNAI,2704,3585,6500,potato,fresh
2648,224,September,2014,DEHRADUN,1773,3000,2744,potato,fresh
2649,225,September,2014,DELHI,3040,3629,29770,potato,fresh
2650,226,September,2014,GANGATOK,2500,3200,5,potato,fresh
2651,227,September,2014,GUWAHATI,0,0,0,potato,fresh
2652,228,September,2014,HYDERABAD,2274,3183,8238,potato,fresh
2653,229,September,2014,JAIPUR,0,0,0,potato,fresh
2654,230,September,2014,JAMMU,2314,3172,1427,potato,fresh
2655,231,September,2014,KOLKATA,0,0,0,potato,fresh
2656,232,September,2014,LUCKNOW,0,0,0,potato,fresh
2657,233,September,2014,MUMBAI,1994,2813,32112,potato,fresh
2658,234,September,2014,NAGPUR,0,0,0,potato,fresh
2659,235,September,2014,NASIK,0,0,0,potato,fresh
2660,236,September,2014,PATNA,0,0,0,potato,fresh
2661,237,September,2014,PUNE,2441,3057,19988,potato,fresh
2662,238,September,2014,RAIPUR,0,0,0,potato,fresh
2663,239,September,2014,RANCHI,0,0,0,potato,fresh
2664,240,September,2014,SHIMLA,3170,3679,658,potato,fresh
2665,241,September,2014,SRINAGAR,0,0,0,potato,fresh
2666,242,September,2014,TRIVENDRUM,3420,4465,410,potato,fresh
2667,243,October,2014,AHMEDABAD,0,0,0,potato,fresh
2668,244,October,2014,AMRITSAR,0,0,0,potato,fresh
2669,245,October,2014,BANGALURU,2348,3400,18832,potato,fresh
2670,246,October,2014,BARAUT,0,0,0,potato,fresh
2671,247,October,2014,BHOPAL,0,0,0,potato,fresh
2672,248,October,2014,BHUBANESHWAR,0,0,0,potato,fresh
2673,249,October,2014,CHANDIGARH,0,0,0,potato,fresh
2674,250,October,2014,CHENNAI,2900,3809,5040,potato,fresh
2675,251,October,2014,DEHRADUN,2327,4000,1134,potato,fresh
2676,252,October,2014,DELHI,3006,4033,22806,potato,fresh
2677,253,October,2014,GANGATOK,0,0,0,potato,fresh
2678,254,October,2014,GUWAHATI,0,0,0,potato,fresh
2679,255,October,2014,HYDERABAD,2025,2750,2336,potato,fresh
2680,256,October,2014,JAIPUR,0,0,0,potato,fresh
2681,257,October,2014,JAMMU,2345,3075,1609,potato,fresh
2682,258,October,2014,KOLKATA,0,0,0,potato,fresh
2683,259,October,2014,LUCKNOW,0,0,0,potato,fresh
2684,260,October,2014,MUMBAI,2051,2905,34335,potato,fresh
2685,261,October,2014,NAGPUR,0,0,0,potato,fresh
2686,262,October,2014,NASIK,0,0,0,potato,fresh
2687,263,October,2014,PATNA,0,0,0,potato,fresh
2688,264,October,2014,PUNE,2500,3140,16415,potato,fresh
2689,265,October,2014,RAIPUR,0,0,0,potato,fresh
2690,266,October,2014,RANCHI,0,0,0,potato,fresh
2691,267,October,2014,SHIMLA,3258,4000,573,potato,fresh
2692,268,October,2014,SRINAGAR,0,0,0,potato,fresh
2693,269,October,2014,TRIVENDRUM,3524,4568,405,potato,fresh
2694,270,November,2014,AHMEDABAD,0,0,0,potato,fresh
2695,271,November,2014,AMRITSAR,1614,2545,635,potato,fresh
2696,272,November,2014,BANGALURU,2443,3595,18239,potato,fresh
2697,273,November,2014,BARAUT,0,0,0,potato,fresh
2698,274,November,2014,BHOPAL,0,0,0,potato,fresh
2699,275,November,2014,BHUBANESHWAR,0,0,0,potato,fresh
2700,276,November,2014,CHANDIGARH,1159,2150,710,potato,fresh
2701,277,November,2014,CHENNAI,2940,5408,5820,potato,fresh
2702,278,November,2014,DEHRADUN,1939,3274,3121,potato,fresh
2703,279,November,2014,DELHI,2101,3022,33601,potato,fresh
2704,280,November,2014,GANGATOK,0,0,0,potato,fresh
2705,281,November,2014,GUWAHATI,0,0,0,potato,fresh
2706,282,November,2014,HYDERABAD,1750,2517,2050,potato,fresh
2707,283,November,2014,JAIPUR,1535,2755,1220,potato,fresh
2708,284,November,2014,JAMMU,2174,2937,3985,potato,fresh
2709,285,November,2014,KOLKATA,2350,2867,76,potato,fresh
2710,286,November,2014,LUCKNOW,0,0,0,potato,fresh
2711,287,November,2014,MUMBAI,2152,2976,22147,potato,fresh
2712,288,November,2014,NAGPUR,0,0,0,potato,fresh
2713,289,November,2014,NASIK,2210,2700,260,potato,fresh
2714,290,November,2014,PATNA,2158,3367,420,potato,fresh
2715,291,November,2014,PUNE,2583,3233,13196,potato,fresh
2716,292,November,2014,RAIPUR,0,0,0,potato,fresh
2717,293,November,2014,RANCHI,2285,3168,2785,potato,fresh
2718,294,November,2014,SHIMLA,2313,3348,688,potato,fresh
2719,295,November,2014,SRINAGAR,0,0,0,potato,fresh
2720,296,November,2014,TRIVENDRUM,3381,4595,446,potato,fresh
2721,297,December,2014,AHMEDABAD,1497,2700,11765,potato,fresh
2722,298,December,2014,AMRITSAR,752,1265,2140,potato,fresh
2723,299,December,2014,BANGALURU,2140,3085,30633,potato,fresh
2724,300,December,2014,BARAUT,0,0,0,potato,fresh
2725,301,December,2014,BHOPAL,1436,1738,2725,potato,fresh
2726,302,December,2014,BHUBANESHWAR,1260,1680,420,potato,fresh
2727,303,December,2014,CHANDIGARH,740,1356,2115,potato,fresh
2728,304,December,2014,CHENNAI,2292,3092,5960,potato,fresh
2729,305,December,2014,DEHRADUN,972,2260,3371,potato,fresh
2730,306,December,2014,DELHI,863,1500,36916,potato,fresh
2731,307,December,2014,GANGATOK,0,0,0,potato,fresh
2732,308,December,2014,GUWAHATI,1654,2052,3248,potato,fresh
2733,309,December,2014,HYDERABAD,2136,2964,5130,potato,fresh
2734,310,December,2014,JAIPUR,1159,2005,12102,potato,fresh
2735,311,December,2014,JAMMU,1236,1795,2169,potato,fresh
2736,312,December,2014,KOLKATA,1499,2043,9739,potato,fresh
2737,313,December,2014,LUCKNOW,1051,1408,3070,potato,fresh
2738,314,December,2014,MUMBAI,1958,2820,41997,potato,fresh
2739,315,December,2014,NAGPUR,0,0,0,potato,fresh
2740,316,December,2014,NASIK,2208,2608,2875,potato,fresh
2741,317,December,2014,PATNA,1117,1796,2505,potato,fresh
2742,318,December,2014,PUNE,2145,2818,20450,potato,fresh
2743,319,December,2014,RAIPUR,1178,2017,2432,potato,fresh
2744,320,December,2014,RANCHI,1464,2072,6001,potato,fresh
2745,321,December,2014,SHIMLA,1395,2380,887,potato,fresh
2746,322,December,2014,SRINAGAR,1695,2160,1585,potato,fresh
2747,323,December,2014,TRIVENDRUM,3111,4079,481,potato,fresh
2748,0,January,2015,AHMEDABAD,815,2450,22231,potato,fresh
2749,1,January,2015,AMRITSAR,595,1000,5763,potato,fresh
2750,2,January,2015,BANGALURU,1758,2770,32806,potato,fresh
2751,3,January,2015,BHOPAL,915,1109,3465,potato,fresh
2752,4,January,2015,BHUBANESHWAR,776,1131,7020,potato,fresh
2753,5,January,2015,CHANDIGARH,483,863,3120,potato,fresh
2754,6,January,2015,CHENNAI,1930,2668,6930,potato,fresh
2755,7,January,2015,DEHRADUN,492,1032,2969,potato,fresh
2756,8,January,2015,DELHI,607,1215,34213,potato,fresh
2757,9,January,2015,GANGATOK,0,0,0,potato,fresh
2758,10,January,2015,GUWAHATI,787,1025,6755,potato,fresh
2759,11,January,2015,HYDERABAD,1900,2544,11910,potato,fresh
2760,12,January,2015,JAIPUR,786,1271,5305,potato,fresh
2761,13,January,2015,JAMMU,731,1325,2842,potato,fresh
2762,14,January,2015,KOLKATA,841,1142,9288,potato,fresh
2763,15,January,2015,LUCKNOW,830,1004,4586,potato,fresh
2764,16,January,2015,MUMBAI,1245,2000,31379,potato,fresh
2765,17,January,2015,NAGPUR,1060,1750,3390,potato,fresh
2766,18,January,2015,NASIK,1262,1608,4250,potato,fresh
2767,19,January,2015,PATNA,832,1346,2500,potato,fresh
2768,20,January,2015,PUNE,1394,1902,16924,potato,fresh
2769,21,January,2015,RAIPUR,838,1529,2396,potato,fresh
2770,22,January,2015,RANCHI,802,1255,5655,potato,fresh
2771,23,January,2015,SHIMLA,745,1304,1011,potato,fresh
2772,24,January,2015,SRINAGAR,1482,1936,2650,potato,fresh
2773,25,January,2015,TRIVENDRUM,2597,3818,671,potato,fresh
2774,26,February,2015,AHMEDABAD,576,2000,17116,potato,fresh
2775,27,February,2015,AMRITSAR,638,1000,3060,potato,fresh
2776,28,February,2015,BANGALURU,1569,2592,21241,potato,fresh
2777,29,February,2015,BHOPAL,812,977,3020,potato,fresh
2778,30,February,2015,BHUBANESHWAR,583,853,9880,potato,fresh
2779,31,February,2015,CHANDIGARH,515,946,2380,potato,fresh
2780,32,February,2015,CHENNAI,1562,2292,7960,potato,fresh
2781,33,February,2015,DEHRADUN,468,1000,2418,potato,fresh
2782,34,February,2015,DELHI,525,1035,31006,potato,fresh
2783,35,February,2015,GANGATOK,0,0,0,potato,fresh
2784,36,February,2015,GUWAHATI,567,755,7130,potato,fresh
2785,37,February,2015,HYDERABAD,1382,1935,4426,potato,fresh
2786,38,February,2015,JAIPUR,718,1162,4294,potato,fresh
2787,39,February,2015,JAMMU,732,1259,2944,potato,fresh
2788,40,February,2015,KOLKATA,583,818,14427,potato,fresh
2789,41,February,2015,LUCKNOW,713,958,6801,potato,fresh
2790,42,February,2015,MUMBAI,1084,1855,32856,potato,fresh
2791,43,February,2015,NAGPUR,989,1756,7610,potato,fresh
2792,44,February,2015,NASIK,1218,1560,2961,potato,fresh
2793,45,February,2015,PATNA,618,1122,1915,potato,fresh
2794,46,February,2015,PUNE,1258,1755,7364,potato,fresh
2795,47,February,2015,RAIPUR,725,1274,2225,potato,fresh
2796,48,February,2015,RANCHI,699,1208,6115,potato,fresh
2797,49,February,2015,SHIMLA,543,1000,1047,potato,fresh
2798,50,February,2015,SRINAGAR,1552,2027,3207,potato,fresh
2799,51,February,2015,TRIVENDRUM,2514,3305,476,potato,fresh
2800,52,March,2015,AHMEDABAD,348,1550,22966,potato,fresh
2801,53,March,2015,AMRITSAR,608,979,1295,potato,fresh
2802,54,March,2015,BANGALURU,1246,2274,22587,potato,fresh
2803,55,March,2015,BHOPAL,713,916,2905,potato,fresh
2804,56,March,2015,BHUBANESHWAR,509,731,9425,potato,fresh
2805,57,March,2015,CHANDIGARH,552,994,1560,potato,fresh
2806,58,March,2015,CHENNAI,1316,1992,6970,potato,fresh
2807,59,March,2015,DEHRADUN,577,1964,3896,potato,fresh
2808,60,March,2015,DELHI,523,992,31200,potato,fresh
2809,61,March,2015,GANGATOK,0,0,0,potato,fresh
2810,62,March,2015,GUWAHATI,589,757,8020,potato,fresh
2811,63,March,2015,HYDERABAD,1120,1680,5052,potato,fresh
2812,64,March,2015,JAIPUR,657,1077,14936,potato,fresh
2813,65,March,2015,JAMMU,800,1313,3671,potato,fresh
2814,66,March,2015,KOLKATA,463,754,13086,potato,fresh
2815,67,March,2015,LUCKNOW,611,840,6549,potato,fresh
2816,68,March,2015,MUMBAI,1019,1982,31267,potato,fresh
2817,69,March,2015,NAGPUR,796,1433,11310,potato,fresh
2818,70,March,2015,NASIK,1050,1360,3521,potato,fresh
2819,71,March,2015,PATNA,687,1200,1200,potato,fresh
2820,72,March,2015,PUNE,1020,1465,6916,potato,fresh
2821,73,March,2015,RAIPUR,634,1243,1014,potato,fresh
2822,74,March,2015,RANCHI,440,933,6340,potato,fresh
2823,75,March,2015,SHIMLA,943,1470,1780,potato,fresh
2824,76,March,2015,SRINAGAR,1602,2163,1640,potato,fresh
2825,77,March,2015,TRIVENDRUM,0,0,0,potato,fresh
2826,78,April,2015,AHMEDABAD,318,1473,7729,potato,fresh
2827,79,April,2015,AMRITSAR,286,654,1655,potato,fresh
2828,80,April,2015,BANGALURU,1153,2105,22022,potato,fresh
2829,81,April,2015,BHOPAL,644,794,3400,potato,fresh
2830,82,April,2015,BHUBANESHWAR,556,770,8875,potato,fresh
2831,83,April,2015,CHANDIGARH,450,843,2030,potato,fresh
2832,84,April,2015,CHENNAI,1307,2000,6010,potato,fresh
2833,85,April,2015,DEHRADUN,519,1391,2480,potato,fresh
2834,86,April,2015,DELHI,430,804,26756,potato,fresh
2835,87,April,2015,GANGATOK,0,0,0,potato,fresh
2836,88,April,2015,GUWAHATI,544,733,8870,potato,fresh
2837,89,April,2015,HYDERABAD,1071,1588,6342,potato,fresh
2838,90,April,2015,JAIPUR,492,867,21141,potato,fresh
2839,91,April,2015,JAMMU,561,1027,2913,potato,fresh
2840,92,April,2015,KOLKATA,569,812,11835,potato,fresh
2841,93,April,2015,LUCKNOW,557,798,11932,potato,fresh
2842,94,April,2015,MUMBAI,716,1052,30272,potato,fresh
2843,95,April,2015,NAGPUR,750,1671,4050,potato,fresh
2844,96,April,2015,NASIK,868,1183,5440,potato,fresh
2845,97,April,2015,PATNA,644,1167,755,potato,fresh
2846,98,April,2015,PUNE,802,1160,8707,potato,fresh
2847,99,April,2015,RAIPUR,588,1205,1350,potato,fresh
2848,100,April,2015,RANCHI,429,817,6180,potato,fresh
2849,101,April,2015,SHIMLA,743,1011,1458,potato,fresh
2850,102,April,2015,SRINAGAR,1386,1850,2455,potato,fresh
2851,103,April,2015,TRIVENDRUM,1891,2736,400,potato,fresh
2852,104,May,2015,AHMEDABAD,381,1463,8255,potato,fresh
2853,105,May,2015,AMRITSAR,208,585,1335,potato,fresh
2854,106,May,2015,BANGALURU,1004,2050,23161,potato,fresh
2855,107,May,2015,BHOPAL,596,743,3133,potato,fresh
2856,108,May,2015,BHUBANESHWAR,650,885,10550,potato,fresh
2857,109,May,2015,CHANDIGARH,580,988,1785,potato,fresh
2858,110,May,2015,CHENNAI,1458,2085,5950,potato,fresh
2859,111,May,2015,DEHRADUN,483,1000,2581,potato,fresh
2860,112,May,2015,DELHI,450,1032,27740,potato,fresh
2861,113,May,2015,GANGATOK,0,0,0,potato,fresh
2862,114,May,2015,GUWAHATI,0,0,0,potato,fresh
2863,115,May,2015,HYDERABAD,1410,2081,7208,potato,fresh
2864,116,May,2015,JAIPUR,481,813,15074,potato,fresh
2865,117,May,2015,JAMMU,557,1000,2975,potato,fresh
2866,118,May,2015,KOLKATA,627,908,6183,potato,fresh
2867,119,May,2015,LUCKNOW,614,810,6011,potato,fresh
2868,120,May,2015,MUMBAI,769,1313,27165,potato,fresh
2869,121,May,2015,NAGPUR,0,0,0,potato,fresh
2870,122,May,2015,NASIK,905,1187,5775,potato,fresh
2871,123,May,2015,PATNA,674,1233,2035,potato,fresh
2872,124,May,2015,PUNE,1056,1537,11301,potato,fresh
2873,125,May,2015,RAIPUR,0,0,0,potato,fresh
2874,126,May,2015,RANCHI,437,835,6395,potato,fresh
2875,127,May,2015,SHIMLA,727,1000,6223,potato,fresh
2876,128,May,2015,SRINAGAR,1173,1667,4740,potato,fresh
2877,129,May,2015,TRIVENDRUM,1950,2803,418,potato,fresh
2878,130,June,2015,AHMEDABAD,513,1500,5256,potato,fresh
2879,131,June,2015,AMRITSAR,0,0,0,potato,fresh
2880,132,June,2015,BANGALURU,1048,2091,22649,potato,fresh
2881,133,June,2015,BHOPAL,0,0,0,potato,fresh
2882,134,June,2015,BHUBANESHWAR,706,953,7080,potato,fresh
2883,135,June,2015,CHANDIGARH,0,0,0,potato,fresh
2884,136,June,2015,CHENNAI,1333,2046,8440,potato,fresh
2885,137,June,2015,DEHRADUN,756,1842,3068,potato,fresh
2886,138,June,2015,DELHI,1097,1724,21052,potato,fresh
2887,139,June,2015,GANGATOK,0,0,0,potato,fresh
2888,140,June,2015,GUWAHATI,0,0,0,potato,fresh
2889,141,June,2015,HYDERABAD,1358,1992,5998,potato,fresh
2890,142,June,2015,JAIPUR,522,805,14319,potato,fresh
2891,143,June,2015,JAMMU,692,1192,2689,potato,fresh
2892,144,June,2015,KOLKATA,0,0,0,potato,fresh
2893,145,June,2015,LUCKNOW,845,1044,3630,potato,fresh
2894,146,June,2015,MUMBAI,853,1217,22746,potato,fresh
2895,147,June,2015,NAGPUR,0,0,0,potato,fresh
2896,148,June,2015,NASIK,965,1260,2618,potato,fresh
2897,149,June,2015,PATNA,0,0,0,potato,fresh
2898,150,June,2015,PUNE,1117,1677,10688,potato,fresh
2899,151,June,2015,RAIPUR,0,0,0,potato,fresh
2900,152,June,2015,RANCHI,599,975,4040,potato,fresh
2901,153,June,2015,SHIMLA,560,1135,4434,potato,fresh
2902,154,June,2015,SRINAGAR,1030,1619,5150,potato,fresh
2903,155,June,2015,TRIVENDRUM,2052,3000,560,potato,fresh
2904,156,July,2015,AHMEDABAD,419,1500,9134,potato,fresh
2905,157,July,2015,AMRITSAR,0,0,0,potato,fresh
2906,158,July,2015,BANGALURU,929,2000,21285,potato,fresh
2907,159,July,2015,BHOPAL,0,0,0,potato,fresh
2908,160,July,2015,BHUBANESHWAR,0,0,0,potato,fresh
2909,161,July,2015,CHANDIGARH,0,0,0,potato,fresh
2910,162,July,2015,CHENNAI,1333,2058,5690,potato,fresh
2911,163,July,2015,DEHRADUN,1075,2000,2741,potato,fresh
2912,164,July,2015,DELHI,1703,2308,31004,potato,fresh
2913,165,July,2015,GANGATOK,0,0,0,potato,fresh
2914,166,July,2015,GUWAHATI,0,0,0,potato,fresh
2915,167,July,2015,HYDERABAD,1018,1727,6072,potato,fresh
2916,168,July,2015,JAIPUR,0,0,0,potato,fresh
2917,169,July,2015,JAMMU,850,1367,2498,potato,fresh
2918,170,July,2015,KOLKATA,0,0,0,potato,fresh
2919,171,July,2015,LUCKNOW,0,0,0,potato,fresh
2920,172,July,2015,MUMBAI,860,1512,32072,potato,fresh
2921,173,July,2015,NAGPUR,0,0,0,potato,fresh
2922,174,July,2015,NASIK,941,1210,1972,potato,fresh
2923,175,July,2015,PATNA,0,0,0,potato,fresh
2924,176,July,2015,PUNE,1008,1459,12873,potato,fresh
2925,177,July,2015,RAIPUR,0,0,0,potato,fresh
2926,178,July,2015,RANCHI,0,0,0,potato,fresh
2927,179,July,2015,SHIMLA,1208,1706,977,potato,fresh
2928,180,July,2015,SRINAGAR,1032,1543,3020,potato,fresh
2929,181,July,2015,TRIVENDRUM,2375,3258,664,potato,fresh
2930,182,August,2015,AHMEDABAD,434,1895,10844,potato,fresh
2931,183,August,2015,AMRITSAR,0,0,0,potato,fresh
2932,184,August,2015,BANGALURU,863,2000,27800,potato,fresh
2933,185,August,2015,BHOPAL,0,0,0,potato,fresh
2934,186,August,2015,BHUBANESHWAR,658,965,450,potato,fresh
2935,187,August,2015,CHANDIGARH,0,0,0,potato,fresh
2936,188,August,2015,CHENNAI,1518,2392,6290,potato,fresh
2937,189,August,2015,DEHRADUN,1056,2000,1645,potato,fresh
2938,190,August,2015,DELHI,1707,2171,27543,potato,fresh
2939,191,August,2015,GANGATOK,1800,2500,3,potato,fresh
2940,192,August,2015,GUWAHATI,0,0,0,potato,fresh
2941,193,August,2015,HYDERABAD,916,1453,9218,potato,fresh
2942,194,August,2015,JAIPUR,0,0,0,potato,fresh
2943,195,August,2015,JAMMU,862,1386,951,potato,fresh
2944,196,August,2015,KOLKATA,0,0,0,potato,fresh
2945,197,August,2015,LUCKNOW,0,0,0,potato,fresh
2946,198,August,2015,MUMBAI,787,1412,40846,potato,fresh
2947,199,August,2015,NAGPUR,0,0,0,potato,fresh
2948,200,August,2015,NASIK,0,0,0,potato,fresh
2949,201,August,2015,PATNA,0,0,0,potato,fresh
2950,202,August,2015,PUNE,862,1240,10121,potato,fresh
2951,203,August,2015,RAIPUR,0,0,0,potato,fresh
2952,204,August,2015,RANCHI,650,1000,237,potato,fresh
2953,205,August,2015,SHIMLA,994,1694,1010,potato,fresh
2954,206,August,2015,SRINAGAR,939,1408,3510,potato,fresh
2955,207,August,2015,TRIVENDRUM,2017,2881,630,potato,fresh
2956,208,September,2015,AHMEDABAD,482,2000,9793,potato,fresh
2957,209,September,2015,AMRITSAR,0,0,0,potato,fresh
2958,210,September,2015,BANGALURU,786,2000,23551,potato,fresh
2959,211,September,2015,BHOPAL,750,900,120,potato,fresh
2960,212,September,2015,BHUBANESHWAR,0,0,0,potato,fresh
2961,213,September,2015,CHANDIGARH,0,0,0,potato,fresh
2962,214,September,2015,CHENNAI,1396,2183,5492,potato,fresh
2963,215,September,2015,DEHRADUN,1171,2000,897,potato,fresh
2964,216,September,2015,DELHI,1554,2035,27512,potato,fresh
2965,217,September,2015,GANGATOK,0,0,0,potato,fresh
2966,218,September,2015,GUWAHATI,1000,1500,150,potato,fresh
2967,219,September,2015,HYDERABAD,947,1520,6894,potato,fresh
2968,220,September,2015,JAIPUR,0,0,0,potato,fresh
2969,221,September,2015,JAMMU,1058,1604,1616,potato,fresh
2970,222,September,2015,KOLKATA,0,0,0,potato,fresh
2971,223,September,2015,LUCKNOW,0,0,0,potato,fresh
2972,224,September,2015,MUMBAI,889,1295,39600,potato,fresh
2973,225,September,2015,NAGPUR,0,0,0,potato,fresh
2974,226,September,2015,NASIK,0,0,0,potato,fresh
2975,227,September,2015,PATNA,0,0,0,potato,fresh
2976,228,September,2015,PUNE,891,1303,10111,potato,fresh
2977,229,September,2015,RAIPUR,0,0,0,potato,fresh
2978,230,September,2015,RANCHI,0,0,0,potato,fresh
2979,231,September,2015,SHIMLA,1048,1708,1371,potato,fresh
2980,232,September,2015,SRINAGAR,1073,1555,2430,potato,fresh
2981,233,September,2015,TRIVENDRUM,2501,3513,572,potato,fresh
2982,234,October,2015,AHMEDABAD,601,2000,9578,potato,fresh
2983,235,October,2015,AMRITSAR,0,0,0,potato,fresh
2984,236,October,2015,BANGALURU,805,2027,28165,potato,fresh
2985,237,October,2015,BHOPAL,0,0,0,potato,fresh
2986,238,October,2015,BHUBANESHWAR,0,0,0,potato,fresh
2987,239,October,2015,CHANDIGARH,0,0,0,potato,fresh
2988,240,October,2015,CHENNAI,1583,2504,4642,potato,fresh
2989,241,October,2015,DEHRADUN,1410,2275,2238,potato,fresh
2990,242,October,2015,DELHI,1812,2305,29552,potato,fresh
2991,243,October,2015,GANGATOK,0,0,0,potato,fresh
2992,244,October,2015,GUWAHATI,0,0,0,potato,fresh
2993,245,October,2015,HYDERABAD,839,1439,6400,potato,fresh
2994,246,October,2015,JAIPUR,0,0,0,potato,fresh
2995,247,October,2015,JAMMU,1273,2229,1920,potato,fresh
2996,248,October,2015,KOLKATA,0,0,0,potato,fresh
2997,249,October,2015,LUCKNOW,0,0,0,potato,fresh
2998,250,October,2015,MUMBAI,1027,1643,34370,potato,fresh
2999,251,October,2015,NAGPUR,0,0,0,potato,fresh
3000,252,October,2015,NASIK,0,0,0,potato,fresh
